ID,accession,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
OTU_353,NG_027492.2,91.579,95,6,2,1,94,624,717,3.19E-26,130
OTU_353,NM_001195058.2,87.234,94,12,0,1,94,1143,1236,1.49E-19,108
OTU_353,NG_027509.3,86.957,92,11,1,3,94,1235,1325,6.95E-18,102
OTU_374,OR397962.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_374,OR397961.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_374,OR360233.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_374,OR360223.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_374,OR360216.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_374,OR360215.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_374,OR360178.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_374,OR260477.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_374,OR260476.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_374,OR255999.1,97.872,94,2,0,1,94,2262,2355,3.14E-36,163
OTU_383,OX387271.1,100,28,0,0,73,100,6443009,6442982,0.008,52.8
OTU_392,XM_023046776.1,92.683,82,6,0,1,82,295,376,6.21E-23,119
OTU_403,MW703460.1,98.925,93,0,1,1,92,243,335,8.45E-37,165
OTU_403,MW703459.1,98.925,93,0,1,1,92,243,335,8.45E-37,165
OTU_403,OP575307.1,98.925,93,0,1,1,92,2702,2794,8.45E-37,165
OTU_403,OL628830.1,98.925,93,0,1,1,92,2260,2352,8.45E-37,165
OTU_403,MZ061601.1,98.925,93,0,1,1,92,321,413,8.45E-37,165
OTU_403,MZ061600.1,98.925,93,0,1,1,92,321,413,8.45E-37,165
OTU_403,MZ061599.1,98.925,93,0,1,1,92,321,413,8.45E-37,165
OTU_403,MZ061598.1,98.925,93,0,1,1,92,321,413,8.45E-37,165
OTU_403,MZ061595.1,98.925,93,0,1,1,92,321,413,8.45E-37,165
OTU_403,MZ061594.1,98.925,93,0,1,1,92,321,413,8.45E-37,165
OTU_412,OX638390.1,88.462,52,4,2,25,75,12961167,12961217,1.30E-05,62.1
OTU_432,MN192057.1,98.936,94,0,1,1,93,773,866,2.39E-37,167
OTU_432,MH444415.1,98.936,94,0,1,1,93,2828,2921,2.39E-37,167
OTU_432,MH444414.1,98.936,94,0,1,1,93,2827,2920,2.39E-37,167
OTU_432,MH444413.1,98.936,94,0,1,1,93,2827,2920,2.39E-37,167
OTU_432,MH444412.1,98.936,94,0,1,1,93,2828,2921,2.39E-37,167
OTU_432,MH444411.1,98.936,94,0,1,1,93,2827,2920,2.39E-37,167
OTU_432,OP718242.1,98.936,94,0,1,1,93,2828,2921,2.39E-37,167
OTU_432,OP004735.1,98.936,94,0,1,1,93,2828,2921,2.39E-37,167
OTU_432,MT506242.1,98.936,94,0,1,1,93,2829,2922,2.39E-37,167
OTU_432,MH894759.1,100,87,0,0,7,93,2751,2837,1.11E-35,161
OTU_439,OR397962.1,98.925,93,1,0,2,94,2264,2356,2.43E-37,167
OTU_439,OR397961.1,98.925,93,1,0,2,94,2264,2356,2.43E-37,167
OTU_439,OR360233.1,98.925,93,1,0,2,94,302,394,2.43E-37,167
OTU_439,OR360223.1,98.925,93,1,0,2,94,302,394,2.43E-37,167
OTU_439,OR360216.1,98.925,93,1,0,2,94,302,394,2.43E-37,167
OTU_439,OR360215.1,98.925,93,1,0,2,94,302,394,2.43E-37,167
OTU_439,OR360178.1,98.925,93,1,0,2,94,302,394,2.43E-37,167
OTU_439,OR260477.1,98.925,93,1,0,2,94,2264,2356,2.43E-37,167
OTU_439,OR260476.1,98.925,93,1,0,2,94,2264,2356,2.43E-37,167
OTU_439,OR255999.1,98.925,93,1,0,2,94,2263,2355,2.43E-37,167
OTU_442,OC914826.1,93.269,104,7,0,1,104,341448,341345,2.21E-33,154
OTU_445,OX638390.1,87.755,49,2,4,25,71,12961167,12961213,0.002,54.7
OTU_451,OQ731981.1,98.925,93,1,0,1,93,2828,2920,2.43E-37,167
OTU_451,OQ731953.1,98.925,93,1,0,1,93,2828,2920,2.43E-37,167
OTU_451,OP718247.1,98.925,93,1,0,1,93,2826,2918,2.43E-37,167
OTU_451,OP718244.1,98.925,93,1,0,1,93,2826,2918,2.43E-37,167
OTU_451,OP004731.1,98.925,93,1,0,1,93,2828,2920,2.43E-37,167
OTU_451,ON155590.1,98.925,93,1,0,1,93,2828,2920,2.43E-37,167
OTU_451,ON155583.1,98.925,93,1,0,1,93,2828,2920,2.43E-37,167
OTU_451,ON155578.1,98.925,93,1,0,1,93,2828,2920,2.43E-37,167
OTU_451,ON155576.1,98.925,93,1,0,1,93,2828,2920,2.43E-37,167
OTU_451,ON155574.1,98.925,93,1,0,1,93,2828,2920,2.43E-37,167
OTU_455,OR397962.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_455,OR397961.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_455,OR360233.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_455,OR360223.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_455,OR360216.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_455,OR360215.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_455,OR360178.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_455,OR260477.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_455,OR260476.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_455,OR255999.1,97.872,94,2,0,1,94,2262,2355,3.14E-36,163
OTU_467,OR397962.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_467,OR397961.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_467,OR360233.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_467,OR360223.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_467,OR360216.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_467,OR360215.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_467,OR360178.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_467,OR260477.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_467,OR260476.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_467,OR255999.1,97.872,94,2,0,1,94,2262,2355,3.14E-36,163
OTU_485,XM_023055382.1,97.222,36,1,0,2,37,1418,1383,1.20E-05,62.1
OTU_485,XR_002706512.1,88.235,51,6,0,2,52,3205,3155,1.20E-05,62.1
OTU_485,XR_002706511.1,88.235,51,6,0,2,52,3855,3805,1.20E-05,62.1
OTU_485,XR_002706510.1,88.235,51,6,0,2,52,3917,3867,1.20E-05,62.1
OTU_485,XR_002706509.1,88.235,51,6,0,2,52,3857,3807,1.20E-05,62.1
OTU_485,XM_023048233.1,88.235,51,6,0,2,52,3917,3867,1.20E-05,62.1
OTU_485,XM_023050717.1,87.755,49,6,0,4,52,420,372,1.55E-04,58.4
OTU_485,XM_023050716.1,87.755,49,6,0,4,52,420,372,1.55E-04,58.4
OTU_486,OY720315.1,92.683,41,3,0,17,57,7327252,7327292,4.67E-05,60.2
OTU_486,OY288209.1,100,28,0,0,57,84,9337343,9337316,0.008,52.8
OTU_491,AY131544.1,93.75,80,5,0,4,83,301,380,1.60E-23,121
OTU_497,OR397962.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_497,OR397961.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_497,OR360233.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_497,OR360223.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_497,OR360216.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_497,OR360215.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_497,OR360178.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_497,OR260477.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_497,OR260476.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_497,OR255999.1,97.872,94,2,0,1,94,2262,2355,3.14E-36,163
OTU_513,KY824825.1,98.901,91,1,0,3,93,2831,2921,3.09E-36,163
OTU_513,OR643892.1,97.872,94,1,1,1,93,2828,2921,1.11E-35,161
OTU_513,OR643891.1,97.872,94,1,1,1,93,2824,2917,1.11E-35,161
OTU_513,OR652292.1,97.872,94,1,1,1,93,2830,2923,1.11E-35,161
OTU_513,OR621378.1,97.872,94,1,1,1,93,2832,2925,1.11E-35,161
OTU_513,OR567879.1,97.872,94,1,1,1,93,2827,2920,1.11E-35,161
OTU_513,OR557276.1,97.872,94,1,1,1,93,2830,2923,1.11E-35,161
OTU_513,OR495985.1,97.872,94,1,1,1,93,2828,2921,1.11E-35,161
OTU_513,OR494553.1,97.872,94,1,1,1,93,2828,2921,1.11E-35,161
OTU_513,OR468127.1,97.872,94,1,1,1,93,2829,2922,1.11E-35,161
OTU_525,MF893969.1,98.901,91,1,0,1,91,2246,2336,3.09E-36,163
OTU_525,MF893967.1,98.901,91,1,0,1,91,2246,2336,3.09E-36,163
OTU_525,MF893966.1,98.901,91,1,0,1,91,2246,2336,3.09E-36,163
OTU_525,MF893965.1,98.901,91,1,0,1,91,2246,2336,3.09E-36,163
OTU_525,MF893964.1,98.901,91,1,0,1,91,2246,2336,3.09E-36,163
OTU_525,MF893963.1,98.901,91,1,0,1,91,2246,2336,3.09E-36,163
OTU_525,MT300207.1,98.901,91,1,0,1,91,2232,2322,3.09E-36,163
OTU_525,MT300205.1,98.901,91,1,0,1,91,2245,2335,3.09E-36,163
OTU_525,MT300204.1,98.901,91,1,0,1,91,2245,2335,3.09E-36,163
OTU_525,MT300203.1,98.901,91,1,0,1,91,2241,2331,3.09E-36,163
OTU_528,OY725353.1,90,40,4,0,46,85,13896198,13896159,0.006,52.8
OTU_528,OY725350.1,100,28,0,0,46,73,8766667,8766694,0.006,52.8
OTU_528,OY725348.1,90,40,4,0,46,85,17780019,17779980,0.006,52.8
OTU_528,OY725348.1,100,28,0,0,46,73,19501025,19501052,0.006,52.8
OTU_528,OY725346.1,91.892,37,3,0,46,82,5933778,5933742,0.006,52.8
OTU_528,OY725345.1,100,28,0,0,46,73,27842248,27842275,0.006,52.8
OTU_528,OY725344.1,100,28,0,0,46,73,3990095,3990122,0.006,52.8
OTU_528,OY725343.1,100,28,0,0,46,73,13021443,13021470,0.006,52.8
OTU_528,OY725342.1,100,28,0,0,46,73,12107219,12107192,0.006,52.8
OTU_528,OY725340.1,100,28,0,0,46,73,20938081,20938108,0.006,52.8
OTU_528,OY725337.1,100,28,0,0,46,73,29172417,29172390,0.006,52.8
OTU_531,OX453257.1,100,29,0,0,39,67,1779031,1779059,0.002,54.7
OTU_575,OR643892.1,98.889,90,1,0,2,91,2829,2918,1.13E-35,161
OTU_575,OR643891.1,98.889,90,1,0,2,91,2825,2914,1.13E-35,161
OTU_575,OR652292.1,98.889,90,1,0,2,91,2831,2920,1.13E-35,161
OTU_575,OR621378.1,98.889,90,1,0,2,91,2833,2922,1.13E-35,161
OTU_575,OR567879.1,98.889,90,1,0,2,91,2828,2917,1.13E-35,161
OTU_575,OR557276.1,98.889,90,1,0,2,91,2831,2920,1.13E-35,161
OTU_575,OR495985.1,98.889,90,1,0,2,91,2829,2918,1.13E-35,161
OTU_575,OR494553.1,98.889,90,1,0,2,91,2829,2918,1.13E-35,161
OTU_575,OR468127.1,98.889,90,1,0,2,91,2830,2919,1.13E-35,161
OTU_575,OR327029.1,98.889,90,1,0,2,91,2828,2917,1.13E-35,161
OTU_579,XM_023047655.1,96.104,77,3,0,4,80,1307,1231,3.23E-25,126
OTU_579,XM_023047654.1,96.104,77,3,0,4,80,1359,1283,3.23E-25,126
OTU_579,XM_023047653.1,96.104,77,3,0,4,80,1335,1259,3.23E-25,126
OTU_579,XM_023047652.1,96.104,77,3,0,4,80,1317,1241,3.23E-25,126
OTU_579,XM_023047651.1,96.104,77,3,0,4,80,1359,1283,3.23E-25,126
OTU_579,XM_023047650.1,96.104,77,3,0,4,80,1323,1247,3.23E-25,126
OTU_579,XM_023047649.1,96.104,77,3,0,4,80,1329,1253,3.23E-25,126
OTU_579,XM_023047648.1,96.104,77,3,0,4,80,1360,1284,3.23E-25,126
OTU_579,XM_023047647.1,96.104,77,3,0,4,80,1335,1259,3.23E-25,126
OTU_579,XM_023047646.1,96.104,77,3,0,4,80,1338,1262,3.23E-25,126
OTU_610,OU911090.1,97.059,34,1,0,55,88,16036507,16036540,1.40E-04,58.4
OTU_616,OR397962.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_616,OR397961.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_616,OR360233.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_616,OR360223.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_616,OR360216.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_616,OR360215.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_616,OR360178.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_616,OR260477.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_616,OR260476.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_616,OR255999.1,97.872,94,2,0,1,94,2262,2355,3.14E-36,163
OTU_626,OR397962.1,100,91,0,0,1,91,2263,2353,6.65E-38,169
OTU_626,OR397961.1,100,91,0,0,1,91,2263,2353,6.65E-38,169
OTU_626,OR360233.1,100,91,0,0,1,91,301,391,6.65E-38,169
OTU_626,OR360223.1,100,91,0,0,1,91,301,391,6.65E-38,169
OTU_626,OR360216.1,100,91,0,0,1,91,301,391,6.65E-38,169
OTU_626,OR360215.1,100,91,0,0,1,91,301,391,6.65E-38,169
OTU_626,OR360178.1,100,91,0,0,1,91,301,391,6.65E-38,169
OTU_626,OR260477.1,100,91,0,0,1,91,2263,2353,6.65E-38,169
OTU_626,OR260476.1,100,91,0,0,1,91,2263,2353,6.65E-38,169
OTU_626,OR255999.1,100,91,0,0,1,91,2262,2352,6.65E-38,169
OTU_634,OR397962.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_634,OR397961.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_634,OR360233.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_634,OR360223.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_634,OR360216.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_634,OR360215.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_634,OR360178.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_634,OR260477.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_634,OR260476.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_634,OR255999.1,97.872,94,2,0,1,94,2262,2355,3.14E-36,163
OTU_655,MF893989.1,98.913,92,1,0,3,94,2247,2338,8.74E-37,165
OTU_655,MF893988.1,98.913,92,1,0,3,94,2247,2338,8.74E-37,165
OTU_655,MF893987.1,98.913,92,1,0,3,94,2247,2338,8.74E-37,165
OTU_655,MF893986.1,98.913,92,1,0,3,94,2251,2342,8.74E-37,165
OTU_655,MF893985.1,98.913,92,1,0,3,94,2247,2338,8.74E-37,165
OTU_655,MF893984.1,98.913,92,1,0,3,94,2247,2338,8.74E-37,165
OTU_655,MF893983.1,98.913,92,1,0,3,94,2247,2338,8.74E-37,165
OTU_655,KM851035.1,98.913,92,1,0,3,94,2248,2339,8.74E-37,165
OTU_655,KM851022.1,98.913,92,1,0,3,94,2248,2339,8.74E-37,165
OTU_655,XR_006700350.1,98.913,92,1,0,3,94,1158,1249,8.74E-37,165
OTU_701,KJ721821.1,96.25,80,3,0,1,80,232,311,6.95E-27,132
OTU_701,AY131486.1,96.25,80,3,0,1,80,300,379,6.95E-27,132
OTU_701,KU739459.1,92.5,80,6,0,1,80,12932,12853,7.00E-22,115
OTU_701,KU739457.1,93.506,77,5,0,4,80,10314,10238,7.00E-22,115
OTU_701,AY131449.1,93.506,77,3,2,5,80,306,381,2.52E-21,113
OTU_701,EU247994.1,92.105,76,6,0,5,80,276,351,1.17E-19,108
OTU_701,KJ721836.1,91.139,79,3,3,5,80,237,314,1.51E-18,104
OTU_701,AY131583.1,90.244,82,5,2,1,80,300,380,1.51E-18,104
OTU_701,NC_082144.1,90.909,77,6,1,5,80,12944,12868,5.45E-18,102
OTU_701,KP250279.1,90.909,77,5,2,5,80,794,869,5.45E-18,102
OTU_706,OX421890.1,89.831,59,6,0,19,77,32289456,32289398,3.58E-10,76.8
OTU_719,MF944145.1,100,89,0,0,1,89,237,325,8.01E-37,165
OTU_719,KU739458.1,95.506,89,4,0,1,89,13004,12916,3.75E-30,143
OTU_719,MT908115.1,95.506,89,4,0,1,89,250,338,3.75E-30,143
OTU_719,MT903965.1,92.222,90,6,1,1,89,268,357,3.78E-25,126
OTU_719,MT913524.1,91.111,90,7,1,1,89,268,357,1.76E-23,121
OTU_719,MF944130.1,88.889,90,9,1,1,89,236,325,3.81E-20,110
OTU_719,JN581769.1,88.764,89,10,0,1,89,289,377,3.81E-20,110
OTU_719,JN581768.1,88.764,89,10,0,1,89,291,379,3.81E-20,110
OTU_719,EF187956.1,87.64,89,11,0,1,89,260,348,1.77E-18,104
OTU_719,EF187955.1,87.64,89,11,0,1,89,260,348,1.77E-18,104
OTU_754,CP125847.1,100,28,0,0,72,99,14387358,14387331,0.009,52.8
OTU_761,AC215276.3,97.802,91,2,0,1,91,143248,143338,1.39E-34,158
OTU_810,KT587454.1,97.872,94,2,0,1,94,2833,2926,3.14E-36,163
OTU_810,KT587372.1,97.872,94,2,0,1,94,2833,2926,3.14E-36,163
OTU_810,MG272710.1,97.872,94,2,0,1,94,2828,2921,3.14E-36,163
OTU_810,OM638242.1,97.872,94,2,0,1,94,2830,2923,3.14E-36,163
OTU_810,OM638241.1,97.872,94,2,0,1,94,2831,2924,3.14E-36,163
OTU_810,AY714029.1,97.872,94,2,0,1,94,2828,2921,3.14E-36,163
OTU_810,MK059700.1,97.826,92,2,0,3,94,2732,2823,4.07E-35,159
OTU_810,OR643892.1,97.826,92,2,0,3,94,2830,2921,4.07E-35,159
OTU_810,OR643891.1,97.826,92,2,0,3,94,2826,2917,4.07E-35,159
OTU_810,OR652292.1,97.826,92,2,0,3,94,2832,2923,4.07E-35,159
OTU_888,OR397962.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_888,OR397961.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_888,OR360233.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_888,OR360223.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_888,OR360216.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_888,OR360215.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_888,OR360178.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_888,OR260477.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_888,OR260476.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_888,OR255999.1,97.872,94,2,0,1,94,2262,2355,3.14E-36,163
OTU_896,OR643892.1,98.889,90,1,0,2,91,2829,2918,1.13E-35,161
OTU_896,OR643891.1,98.889,90,1,0,2,91,2825,2914,1.13E-35,161
OTU_896,OR652292.1,98.889,90,1,0,2,91,2831,2920,1.13E-35,161
OTU_896,OR621378.1,98.889,90,1,0,2,91,2833,2922,1.13E-35,161
OTU_896,OR567879.1,98.889,90,1,0,2,91,2828,2917,1.13E-35,161
OTU_896,OR557276.1,98.889,90,1,0,2,91,2831,2920,1.13E-35,161
OTU_896,OR495985.1,98.889,90,1,0,2,91,2829,2918,1.13E-35,161
OTU_896,OR494553.1,98.889,90,1,0,2,91,2829,2918,1.13E-35,161
OTU_896,OR468127.1,98.889,90,1,0,2,91,2830,2919,1.13E-35,161
OTU_896,OR327029.1,98.889,90,1,0,2,91,2828,2917,1.13E-35,161
OTU_923,MF893989.1,98.876,89,1,0,1,89,2245,2333,4.07E-35,159
OTU_923,MF893988.1,98.876,89,1,0,1,89,2245,2333,4.07E-35,159
OTU_923,MF893987.1,98.876,89,1,0,1,89,2245,2333,4.07E-35,159
OTU_923,MF893986.1,98.876,89,1,0,1,89,2249,2337,4.07E-35,159
OTU_923,MF893985.1,98.876,89,1,0,1,89,2245,2333,4.07E-35,159
OTU_923,MF893984.1,98.876,89,1,0,1,89,2245,2333,4.07E-35,159
OTU_923,MF893983.1,98.876,89,1,0,1,89,2245,2333,4.07E-35,159
OTU_923,KM851035.1,98.876,89,1,0,1,89,2246,2334,4.07E-35,159
OTU_923,KM851022.1,98.876,89,1,0,1,89,2246,2334,4.07E-35,159
OTU_923,XR_006700350.1,98.876,89,1,0,1,89,1156,1244,4.07E-35,159
OTU_965,OR397962.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_965,OR397961.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_965,OR360233.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_965,OR360223.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_965,OR360216.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_965,OR360215.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_965,OR360178.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_965,OR260477.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_965,OR260476.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_965,OR255999.1,97.872,94,2,0,1,94,2262,2355,3.14E-36,163
